location,size,total_sqft,bath,price,bhk,price_per_sqft
other,3 BHK,1260.0,2.0,85.05,3,6750.0
other,3 BHK,1612.0,3.0,46.74,3,2899.5037220843674
other,3 BHK,2795.0,4.0,235.0,3,8407.871198568873
other,3 BHK,1350.0,2.0,48.0,3,3555.5555555555557
other,3 BHK,1904.0,3.0,150.0,3,7878.151260504202
other,3 BHK,2000.0,3.0,175.0,3,8750.0
other,3 BHK,1425.0,2.0,75.0,3,5263.1578947368425
other,3 BHK,1470.0,2.0,70.0,3,4761.9047619047615
other,3 Bedroom,1500.0,3.0,100.0,3,6666.666666666667
other,2 BHK,1340.0,2.0,55.7,2,4156.7164179104475
other,3 Bedroom,1783.0,3.0,115.0,3,6449.8037016264725
other,3 BHK,912.0,2.0,70.0,3,7675.438596491228
other,2 BHK,1207.0,2.0,43.5,2,3603.976801988401
other,3 BHK,1798.0,3.0,89.0,3,4949.944382647386
other,3 BHK,1580.0,3.0,100.0,3,6329.113924050633
other,3 BHK,1415.0,3.0,78.0,3,5512.367491166077
other,4 BHK,2000.0,4.0,75.5,4,3775.0
other,3 BHK,2405.0,4.0,260.0,3,10810.81081081081
other,2 Bedroom,1500.0,2.0,115.0,2,7666.666666666667
other,2 BHK,1148.0,2.0,60.0,2,5226.480836236934
other,2 BHK,1110.0,2.0,55.0,2,4954.954954954955
other,3 BHK,1500.0,2.0,65.0,3,4333.333333333333
other,2 BHK,1080.0,2.0,39.0,2,3611.1111111111113
other,2 BHK,1060.0,2.0,60.0,2,5660.377358490566
other,8 Bedroom,2600.0,8.0,180.0,8,6923.076923076923
other,3 BHK,1644.0,3.0,84.0,3,5109.489051094891
other,2 BHK,1285.0,2.0,72.5,2,5642.023346303502
other,3 Bedroom,4050.0,3.0,280.0,3,6913.580246913581
other,2 BHK,1060.0,2.0,55.0,2,5188.679245283019
other,2 BHK,900.0,2.0,22.5,2,2500.0
other,2 Bedroom,1280.0,2.0,69.0,2,5390.625
other,3 BHK,3045.0,3.0,170.0,3,5582.922824302134
other,3 BHK,1464.0,3.0,46.0,3,3142.0765027322404
other,2 BHK,700.0,1.0,26.0,2,3714.285714285714
other,2 Bedroom,900.0,2.0,110.0,2,12222.222222222223
other,4 Bedroom,4111.0,4.0,250.0,4,6081.24543906592
other,2 BHK,1084.0,2.0,50.0,2,4612.546125461255
other,2 BHK,950.0,2.0,47.0,2,4947.368421052632
other,4 BHK,2000.0,4.0,120.0,4,6000.0
other,3 BHK,1560.0,3.0,115.0,3,7371.794871794872
other,2 BHK,850.0,2.0,27.0,2,3176.470588235294
other,2 BHK,1113.0,2.0,51.0,2,4582.210242587601
other,4 Bedroom,1200.0,4.0,165.0,4,13750.0
other,2 BHK,1200.0,2.0,55.0,2,4583.333333333333
other,3 BHK,1645.0,3.0,95.0,3,5775.075987841945
other,2 Bedroom,1200.0,2.0,79.0,2,6583.333333333333
other,2 BHK,1230.0,2.0,48.0,2,3902.439024390244
other,3 Bedroom,1350.0,2.0,140.0,3,10370.37037037037
other,3 BHK,1800.0,3.0,150.0,3,8333.333333333334
other,3 BHK,1592.0,3.0,75.0,3,4711.05527638191
other,3 BHK,1762.0,3.0,125.0,3,7094.211123723042
other,2 BHK,950.0,2.0,50.0,2,5263.1578947368425
other,3 BHK,1200.0,3.0,90.0,3,7500.0
other,3 BHK,2023.71,3.0,275.0,3,13588.903548433324
other,3 BHK,1629.0,3.0,79.0,3,4849.600982197668
other,2 BHK,1460.0,2.0,58.0,2,3972.6027397260273
other,2 BHK,1185.0,2.0,38.0,2,3206.7510548523205
other,3 BHK,1760.0,3.0,88.0,3,5000.0
other,2 BHK,1069.0,2.0,55.0,2,5144.9953227315245
other,3 BHK,2150.0,4.0,240.0,3,11162.790697674418
other,3 BHK,1450.0,3.0,55.0,3,3793.103448275862
other,3 BHK,1630.0,3.0,68.29,3,4189.57055214724
other,4 Bedroom,3309.0,4.0,325.0,4,9821.698398307646
other,11 BHK,5000.0,9.0,360.0,11,7200.0
other,2 BHK,850.0,2.0,30.0,2,3529.4117647058824
other,2 BHK,1150.0,2.0,126.0,2,10956.521739130434
other,2 BHK,1200.0,2.0,62.0,2,5166.666666666667
other,4 BHK,4800.0,4.0,235.0,4,4895.833333333333
other,2 BHK,1200.0,2.0,74.0,2,6166.666666666667
other,3 BHK,1464.0,3.0,56.0,3,3825.136612021858
other,4 Bedroom,2000.0,4.0,99.0,4,4950.0
other,3 BHK,1753.0,3.0,120.0,3,6845.407872219053
other,2 BHK,1000.0,2.0,53.0,2,5300.0
other,2 Bedroom,720.0,2.0,45.0,2,6250.0
other,3 BHK,1300.0,3.0,58.0,3,4461.538461538462
other,2 BHK,1115.0,2.0,40.0,2,3587.4439461883408
other,4 Bedroom,1200.0,3.0,165.0,4,13750.0
other,1 Bedroom,700.0,1.0,41.0,1,5857.142857142857
other,4 BHK,1600.0,4.0,80.0,4,5000.0
other,3 BHK,1595.0,3.0,115.0,3,7210.031347962383
other,2 BHK,1353.0,2.0,110.0,2,8130.081300813008
other,1 BHK,1200.0,2.0,85.0,1,7083.333333333333
other,2 BHK,1028.0,2.0,45.5,2,4426.070038910506
other,3 BHK,1385.0,2.0,48.48,3,3500.361010830325
other,3 BHK,1325.0,2.0,90.0,3,6792.452830188679
other,3 BHK,1600.0,2.0,50.0,3,3125.0
other,2 Bedroom,1800.0,1.0,80.0,2,4444.444444444444
other,2 BHK,1056.0,2.0,80.0,2,7575.757575757576
other,2 BHK,1080.0,2.0,50.0,2,4629.62962962963
other,2 BHK,1160.0,2.0,55.0,2,4741.379310344828
other,3 BHK,1544.0,3.0,120.0,3,7772.020725388601
other,2 Bedroom,1200.0,2.0,65.0,2,5416.666666666667
other,1 Bedroom,540.0,1.0,36.0,1,6666.666666666667
other,3 BHK,1578.0,3.0,180.0,3,11406.84410646388
other,2 BHK,1180.0,2.0,42.0,2,3559.322033898305
other,2 Bedroom,1600.0,2.0,115.0,2,7187.5
other,1 BHK,416.0,1.0,18.5,1,4447.115384615385
other,2 BHK,1260.0,2.0,45.0,2,3571.4285714285716
other,3 BHK,1630.0,3.0,85.0,3,5214.7239263803685
other,1 BHK,834.0,1.0,60.0,1,7194.244604316546
other,3 Bedroom,1125.0,4.0,70.0,3,6222.222222222223
other,4 BHK,3000.0,5.0,260.0,4,8666.666666666666
other,6 Bedroom,2160.0,5.0,250.0,6,11574.074074074075
other,3 BHK,1375.0,3.0,70.0,3,5090.909090909091
other,1 BHK,469.0,1.0,25.0,1,5330.490405117271
other,6 BHK,3600.0,4.0,160.0,6,4444.444444444444
other,2 BHK,1160.0,2.0,52.2,2,4500.0
other,3 BHK,1220.0,2.0,35.23,3,2887.7049180327863
other,3 BHK,1641.0,3.0,66.0,3,4021.9378427787933
other,2 BHK,1630.0,2.0,200.0,2,12269.938650306749
other,3 BHK,2072.0,3.0,108.0,3,5212.355212355213
other,3 Bedroom,1200.0,2.0,70.0,3,5833.333333333333
other,3 BHK,1350.0,3.0,77.0,3,5703.7037037037035
other,4 Bedroom,4046.0,4.0,445.0,4,10998.517053880376
other,3 BHK,1180.0,2.0,78.34,3,6638.983050847458
other,2 BHK,1355.0,2.0,115.0,2,8487.084870848708
other,1 Bedroom,600.0,1.0,50.0,1,8333.333333333334
other,3 BHK,1875.0,3.0,165.0,3,8800.0
other,2 Bedroom,600.0,2.0,55.0,2,9166.666666666666
other,3 BHK,2300.0,3.0,120.0,3,5217.391304347826
other,2 BHK,1240.0,2.0,60.0,2,4838.709677419355
other,3 BHK,1750.0,3.0,120.0,3,6857.142857142857
other,2 BHK,1230.0,2.0,43.48,2,3534.959349593496
other,2 BHK,950.0,2.0,44.0,2,4631.578947368421
other,3 Bedroom,1092.0,2.0,98.5,3,9020.14652014652
other,2 BHK,1045.0,2.0,45.0,2,4306.2200956937795
other,3 BHK,1570.0,3.0,62.0,3,3949.044585987261
other,3 BHK,1855.0,3.0,225.0,3,12129.380053908355
other,3 BHK,1325.0,3.0,57.0,3,4301.88679245283
other,2 BHK,1202.0,2.0,48.0,2,3993.3444259567386
other,2 BHK,1200.0,2.0,62.5,2,5208.333333333333
other,1 BHK,425.0,1.0,20.03,1,4712.941176470588
other,2 BHK,1100.0,2.0,48.0,2,4363.636363636364
other,1 Bedroom,600.0,1.0,60.0,1,10000.0
other,2 BHK,1468.0,2.0,140.0,2,9536.784741144415
other,4 Bedroom,4300.0,5.0,550.0,4,12790.697674418605
other,3 BHK,1750.0,3.0,85.0,3,4857.142857142857
other,2 BHK,775.0,2.0,55.0,2,7096.774193548387
other,2 BHK,1105.0,2.0,58.0,2,5248.868778280543
other,3 BHK,1602.0,2.0,75.0,3,4681.647940074907
other,3 BHK,1352.0,3.0,135.0,3,9985.207100591717
other,3 BHK,1780.0,3.0,84.83,3,4765.730337078651
other,4 Bedroom,1200.0,3.0,95.0,4,7916.666666666667
other,3 BHK,1976.0,3.0,184.0,3,9311.74089068826
other,4 Bedroom,5500.0,4.0,600.0,4,10909.09090909091
other,3 Bedroom,1200.0,3.0,95.0,3,7916.666666666667
other,7 Bedroom,2500.0,6.0,115.0,7,4600.0
other,2 BHK,823.0,2.0,28.0,2,3402.187120291616
other,2 BHK,1180.0,2.0,69.0,2,5847.457627118644
other,1 BHK,686.0,1.0,17.0,1,2478.134110787172
other,2 BHK,1001.0,2.0,33.03,2,3299.7002997002996
other,4 Bedroom,1500.0,4.0,180.0,4,12000.0
other,3 BHK,2400.0,2.0,80.0,3,3333.3333333333335
other,2 BHK,1282.0,2.0,87.0,2,6786.271450858035
other,3 BHK,1611.0,2.0,64.44,3,4000.0
other,3 Bedroom,1500.0,2.0,95.0,3,6333.333333333333
other,2 BHK,1300.0,1.0,115.0,2,8846.153846153846
other,1 BHK,530.0,1.0,20.0,1,3773.5849056603774
other,2 BHK,1350.0,2.0,80.0,2,5925.925925925926
other,2 BHK,900.0,2.0,27.0,2,3000.0
other,8 Bedroom,2400.0,6.0,125.0,8,5208.333333333333
other,2 BHK,1225.0,2.0,53.0,2,4326.530612244898
other,2 BHK,1141.0,2.0,62.0,2,5433.829973707274
other,7 BHK,4100.0,7.0,140.0,7,3414.6341463414633
other,2 BHK,1175.0,2.0,48.27,2,4108.085106382979
other,1 BHK,950.0,1.0,40.0,1,4210.526315789473
other,2 BHK,1209.0,2.0,50.0,2,4135.6492969396195
other,5 Bedroom,4200.0,5.0,225.0,5,5357.142857142857
other,3 BHK,1800.0,3.0,90.0,3,5000.0
other,5 Bedroom,1600.0,4.0,125.0,5,7812.5
other,3 BHK,1563.0,3.0,52.0,3,3326.935380678183
other,2 BHK,1405.0,2.0,70.0,2,4982.20640569395
other,3 BHK,1480.0,3.0,90.0,3,6081.081081081081
other,3 BHK,1600.0,3.0,90.0,3,5625.0
other,4 Bedroom,1200.0,4.0,135.0,4,11250.0
other,2 BHK,1200.0,2.0,35.0,2,2916.6666666666665
other,3 Bedroom,1500.0,3.0,115.0,3,7666.666666666667
other,3 BHK,1824.0,3.0,125.0,3,6853.070175438596
other,1 Bedroom,750.0,1.0,56.25,1,7500.0
other,2 BHK,1060.0,2.0,42.0,2,3962.264150943396
other,3 Bedroom,1500.0,3.0,62.0,3,4133.333333333333
other,2 BHK,1339.0,2.0,55.0,2,4107.542942494399
other,3 BHK,1600.0,3.0,75.0,3,4687.5
other,2 BHK,1225.0,2.0,55.11,2,4498.775510204082
other,2 BHK,1000.0,2.0,50.0,2,5000.0
other,4 Bedroom,6000.0,5.0,400.0,4,6666.666666666667
other,3 BHK,2400.0,3.0,170.0,3,7083.333333333333
other,2 BHK,1480.0,2.0,65.0,2,4391.891891891892
other,3 BHK,1500.0,2.0,98.0,3,6533.333333333333
other,3 BHK,3095.0,3.0,350.0,3,11308.562197092084
other,2 BHK,910.0,2.0,30.5,2,3351.6483516483518
other,1 Bedroom,1200.0,1.0,28.0,1,2333.3333333333335
other,3 Bedroom,1500.0,3.0,100.0,3,6666.666666666667
other,2 BHK,1133.0,2.0,55.0,2,4854.368932038835
other,5 Bedroom,1560.0,5.0,145.0,5,9294.871794871795
other,5 Bedroom,2900.0,5.0,90.0,5,3103.448275862069
other,3 BHK,1560.0,3.0,188.0,3,12051.28205128205
other,2 BHK,856.0,2.0,40.0,2,4672.897196261682
other,4 Bedroom,14000.0,3.0,800.0,4,5714.285714285715
other,1 BHK,485.0,1.0,15.0,1,3092.783505154639
other,3 BHK,1384.0,3.0,62.28,3,4500.0
other,3 BHK,1508.0,3.0,70.25,3,4658.488063660478
other,4 Bedroom,2150.0,4.0,80.0,4,3720.9302325581393
other,3 BHK,1600.0,3.0,52.0,3,3250.0
other,2 BHK,1250.0,2.0,62.0,2,4960.0
other,3 Bedroom,1200.0,3.0,130.0,3,10833.333333333334
other,2 BHK,1050.0,2.0,67.0,2,6380.952380952381
other,3 BHK,1596.0,3.0,105.0,3,6578.9473684210525
other,3 BHK,1800.0,3.0,80.0,3,4444.444444444444
other,2 BHK,925.0,2.0,48.0,2,5189.189189189189
other,2 BHK,1395.0,2.0,63.59,2,4558.4229390681
other,3 Bedroom,1200.0,3.0,85.0,3,7083.333333333333
other,2 BHK,1132.0,2.0,67.0,2,5918.727915194347
other,2 BHK,1262.0,2.0,63.0,2,4992.076069730587
other,3 BHK,1515.0,3.0,88.0,3,5808.580858085808
other,3 BHK,1655.0,3.0,86.06,3,5200.0
other,7 Bedroom,5000.0,7.0,299.0,7,5980.0
other,2 BHK,1380.0,2.0,80.0,2,5797.101449275362
other,3 BHK,1450.0,3.0,65.0,3,4482.758620689655
other,2 BHK,1200.0,2.0,54.0,2,4500.0
other,4 Bedroom,4346.0,5.0,500.0,4,11504.83202945237
other,2 BHK,1178.0,2.0,47.0,2,3989.8132427843802
other,3 BHK,2200.0,3.0,187.0,3,8500.0
other,3 Bedroom,3329.0,3.0,330.0,3,9912.886752778611
other,4 Bedroom,3600.0,4.0,300.0,4,8333.333333333334
other,4 BHK,3500.0,3.0,450.0,4,12857.142857142857
other,3 BHK,1595.0,3.0,76.0,3,4764.8902821316615
other,2 BHK,1093.0,2.0,65.0,2,5946.935041171088
other,2 BHK,1367.0,2.0,62.0,2,4535.479151426482
other,3 BHK,1535.0,3.0,95.0,3,6188.9250814332245
other,2 BHK,1015.0,2.0,45.0,2,4433.4975369458125
other,2 BHK,1100.0,2.0,62.7,2,5700.0
other,2 BHK,930.0,2.0,45.0,2,4838.709677419355
other,3 BHK,1650.0,2.0,80.0,3,4848.484848484848
other,3 BHK,2197.0,4.0,280.0,3,12744.651797906236
other,3 BHK,1240.0,2.0,46.0,3,3709.6774193548385
other,2 BHK,1100.0,2.0,60.0,2,5454.545454545455
other,4 Bedroom,1600.0,3.0,172.0,4,10750.0
other,3 BHK,1450.0,2.0,85.0,3,5862.068965517241
other,4 Bedroom,2000.0,3.0,166.0,4,8300.0
other,2 BHK,700.0,2.0,27.0,2,3857.1428571428573
other,2 BHK,1050.0,2.0,45.0,2,4285.714285714285
other,3 BHK,1250.0,3.0,39.5,3,3160.0
other,3 BHK,1756.0,3.0,100.0,3,5694.760820045558
other,3 BHK,1532.0,3.0,92.0,3,6005.221932114882
other,3 BHK,1650.0,3.0,110.0,3,6666.666666666667
other,2 BHK,1200.0,2.0,66.0,2,5500.0
other,2 BHK,1180.0,2.0,48.0,2,4067.7966101694915
other,3 BHK,1525.0,2.0,122.0,3,8000.0
other,3 BHK,1435.0,3.0,70.0,3,4878.048780487805
other,3 BHK,1560.0,2.0,66.0,3,4230.7692307692305
other,2 BHK,1070.0,2.0,42.0,2,3925.233644859813
other,4 Bedroom,2400.0,3.0,200.0,4,8333.333333333334
other,2 BHK,1000.0,2.0,130.0,2,13000.0
other,2 BHK,1300.0,2.0,60.0,2,4615.384615384615
other,2 Bedroom,3040.0,1.0,180.0,2,5921.0526315789475
other,3 BHK,1310.0,2.0,50.0,3,3816.793893129771
other,3 BHK,1390.0,3.0,120.0,3,8633.093525179856
other,4 Bedroom,1200.0,4.0,72.0,4,6000.0
other,2 BHK,1135.0,2.0,68.0,2,5991.1894273127755
other,2 BHK,900.0,2.0,55.0,2,6111.111111111111
other,3 BHK,1378.0,2.0,42.33,3,3071.843251088534
other,2 BHK,1210.0,2.0,62.0,2,5123.966942148761
other,3 BHK,1464.0,3.0,56.0,3,3825.136612021858
other,3 BHK,2500.0,3.0,250.0,3,10000.0
other,3 BHK,1600.0,3.0,80.0,3,5000.0
other,3 BHK,1250.0,3.0,39.5,3,3160.0
other,2 BHK,1100.0,2.0,50.0,2,4545.454545454545
other,2 BHK,1269.72,2.0,68.0,2,5355.511451343603
other,3 Bedroom,1168.0,3.0,70.0,3,5993.1506849315065
other,2 BHK,1552.0,2.0,51.0,2,3286.082474226804
other,4 Bedroom,2100.0,4.0,155.0,4,7380.952380952381
other,2 BHK,1300.0,2.0,65.0,2,5000.0
other,3 BHK,1515.0,3.0,93.93,3,6200.0
other,4 BHK,2400.0,5.0,85.0,4,3541.6666666666665
other,2 BHK,1243.0,2.0,58.0,2,4666.130329847144
other,3 BHK,1616.0,3.0,75.0,3,4641.089108910891
other,5 Bedroom,1800.0,6.0,44.5,5,2472.222222222222
other,6 BHK,2700.0,4.0,214.0,6,7925.925925925926
other,3 BHK,2000.0,3.0,210.0,3,10500.0
other,5 Bedroom,2400.0,4.0,300.0,5,12500.0
other,3 BHK,1760.0,3.0,176.0,3,10000.0
other,1 BHK,595.0,1.0,42.0,1,7058.823529411765
other,2 BHK,1410.0,2.0,67.0,2,4751.77304964539
other,2 BHK,1090.0,2.0,31.48,2,2888.0733944954127
other,2 BHK,1254.0,2.0,53.0,2,4226.475279106858
other,7 Bedroom,2800.0,7.0,125.0,7,4464.285714285715
other,2 BHK,1170.0,2.0,86.0,2,7350.427350427351
other,4 Bedroom,2200.0,4.0,235.0,4,10681.818181818182
other,2 BHK,1000.0,2.0,50.0,2,5000.0
other,2 BHK,920.0,2.0,35.0,2,3804.3478260869565
other,4 Bedroom,2400.0,3.0,142.0,4,5916.666666666667
other,3 BHK,1464.0,3.0,56.0,3,3825.136612021858
other,2 BHK,1280.0,2.0,40.0,2,3125.0
other,3 BHK,2000.0,3.0,85.0,3,4250.0
other,3 BHK,1650.0,3.0,175.0,3,10606.060606060606
other,2 BHK,840.0,2.0,27.0,2,3214.285714285714
other,3 BHK,1670.0,3.0,91.86,3,5500.5988023952095
other,2 BHK,1242.0,2.0,39.7,2,3196.45732689211
other,3 BHK,1690.0,2.0,55.0,3,3254.437869822485
other,3 BHK,1488.0,3.0,57.0,3,3830.6451612903224
other,3 BHK,1250.0,2.0,80.0,3,6400.0
other,3 Bedroom,1650.0,4.0,160.0,3,9696.969696969696
other,2 BHK,800.0,2.0,50.0,2,6250.0
other,2 BHK,1225.0,2.0,150.0,2,12244.897959183674
other,2 BHK,1260.0,2.0,58.0,2,4603.174603174603
other,4 BHK,3675.0,4.0,367.0,4,9986.394557823129
other,2 Bedroom,1200.0,2.0,150.0,2,12500.0
other,2 BHK,1250.0,2.0,65.0,2,5200.0
other,2 BHK,1225.0,2.0,48.0,2,3918.3673469387754
other,2 Bedroom,1350.0,2.0,80.0,2,5925.925925925926
other,3 Bedroom,2000.0,3.0,100.0,3,5000.0
other,3 BHK,1614.0,3.0,110.0,3,6815.365551425031
other,2 BHK,1188.0,2.0,73.0,2,6144.781144781145
other,3 BHK,1480.0,3.0,90.0,3,6081.081081081081
other,2 Bedroom,680.0,2.0,42.0,2,6176.470588235294
other,2 Bedroom,2400.0,2.0,95.0,2,3958.3333333333335
other,2 BHK,1045.0,2.0,42.0,2,4019.1387559808613
other,2 BHK,955.0,2.0,53.55,2,5607.3298429319375
other,2 BHK,1115.0,2.0,56.87,2,5100.448430493274
other,3 BHK,2479.13,3.0,215.0,3,8672.39717158842
other,2 BHK,1100.0,2.0,106.0,2,9636.363636363636
other,3 BHK,1690.0,3.0,75.0,3,4437.869822485207
other,2 BHK,1068.0,2.0,40.05,2,3749.9999999999995
other,3 BHK,1925.0,3.0,120.0,3,6233.766233766234
other,1 BHK,650.0,1.0,26.0,1,4000.0
other,3 BHK,1410.0,2.0,45.12,3,3200.0
other,3 BHK,2000.0,3.0,207.0,3,10350.0
other,2 Bedroom,1050.0,2.0,110.0,2,10476.190476190477
other,3 BHK,1130.0,3.0,38.0,3,3362.83185840708
other,3 BHK,2204.0,2.0,305.0,3,13838.47549909256
other,2 BHK,900.0,2.0,45.0,2,5000.0
other,3 BHK,1550.0,2.0,70.0,3,4516.129032258064
other,2 BHK,916.0,2.0,42.0,2,4585.152838427947
other,3 BHK,1358.0,3.0,50.0,3,3681.8851251840942
other,3 BHK,1936.0,2.0,54.21,3,2800.103305785124
other,3 BHK,1685.0,2.0,110.0,3,6528.189910979228
other,2 BHK,850.0,2.0,33.0,2,3882.3529411764707
other,3 BHK,1550.0,3.0,110.0,3,7096.774193548387
other,1 BHK,500.0,1.0,20.0,1,4000.0
other,2 BHK,1146.0,2.0,38.5,2,3359.5113438045373
other,3 BHK,3155.0,4.0,370.0,3,11727.41679873217
other,3 BHK,1765.0,3.0,105.0,3,5949.008498583569
other,2 BHK,1265.0,2.0,70.0,2,5533.596837944664
other,2 BHK,1012.0,2.0,59.0,2,5830.0395256917
other,3 BHK,2045.0,4.0,154.0,3,7530.562347188264
other,6 Bedroom,2400.0,4.0,280.0,6,11666.666666666666
other,1 BHK,581.91,2.0,25.0,1,4296.197006409926
other,3 Bedroom,1158.0,2.0,85.0,3,7340.241796200346
other,2 BHK,925.0,2.0,51.0,2,5513.513513513513
other,2 BHK,1415.0,2.0,110.0,2,7773.851590106007
other,2 BHK,1210.0,2.0,60.0,2,4958.677685950413
other,2 BHK,1100.0,2.0,55.0,2,5000.0
other,4 BHK,4750.0,5.0,600.0,4,12631.578947368422
other,3 BHK,1840.0,3.0,155.0,3,8423.91304347826
other,2 Bedroom,1350.0,2.0,185.0,2,13703.703703703704
other,2 BHK,824.0,2.0,60.0,2,7281.553398058252
other,3 BHK,1340.0,2.0,100.0,3,7462.686567164179
other,3 BHK,1620.0,2.0,110.0,3,6790.123456790124
other,3 BHK,1533.0,3.0,115.0,3,7501.630789302022
other,3 BHK,1560.0,3.0,85.0,3,5448.717948717948
other,3 BHK,1375.0,2.0,48.06,3,3495.2727272727275
other,1 BHK,750.0,1.0,25.0,1,3333.3333333333335
other,3 BHK,1375.0,2.0,85.0,3,6181.818181818182
other,2 BHK,1095.0,2.0,40.0,2,3652.9680365296804
other,3 BHK,1440.0,2.0,60.33,3,4189.583333333333
other,2 BHK,1200.0,2.0,49.5,2,4125.0
other,2 BHK,975.0,2.0,43.0,2,4410.25641025641
other,5 BHK,2800.0,4.0,200.0,5,7142.857142857143
other,2 BHK,900.0,2.0,42.0,2,4666.666666666667
other,3 BHK,1500.0,3.0,88.0,3,5866.666666666667
other,2 BHK,1010.0,2.0,46.0,2,4554.455445544554
other,2 BHK,1140.0,2.0,76.0,2,6666.666666666667
other,2 BHK,1198.0,2.0,84.0,2,7011.686143572621
other,4 BHK,4000.0,4.0,520.0,4,13000.0
other,4 Bedroom,1470.0,4.0,34.5,4,2346.938775510204
other,2 BHK,1370.0,2.0,75.0,2,5474.4525547445255
other,2 BHK,1316.0,2.0,55.5,2,4217.325227963526
other,2 BHK,1050.0,2.0,43.0,2,4095.2380952380954
other,6 Bedroom,2400.0,7.0,110.0,6,4583.333333333333
other,2 BHK,1000.0,1.0,55.0,2,5500.0
other,2 Bedroom,1200.0,2.0,125.0,2,10416.666666666666
other,2 BHK,1200.0,2.0,50.0,2,4166.666666666667
other,2 BHK,1313.0,2.0,58.27,2,4437.928408225438
other,2 BHK,936.0,2.0,42.0,2,4487.179487179487
other,1 Bedroom,1050.0,1.0,70.0,1,6666.666666666667
other,3 Bedroom,1200.0,2.0,80.0,3,6666.666666666667
other,3 BHK,1464.0,3.0,56.0,3,3825.136612021858
other,2 BHK,1256.0,2.0,60.0,2,4777.070063694267
other,2 BHK,1020.0,2.0,37.0,2,3627.450980392157
other,2 BHK,830.0,2.0,34.0,2,4096.385542168675
other,2 BHK,1210.0,2.0,40.0,2,3305.785123966942
other,2 BHK,1520.0,2.0,62.0,2,4078.9473684210525
other,3 BHK,2300.0,3.0,80.0,3,3478.2608695652175
other,1 BHK,400.0,1.0,14.0,1,3500.0
other,2 BHK,946.0,2.0,38.0,2,4016.913319238901
other,5 Bedroom,1575.0,4.0,150.0,5,9523.809523809523
other,2 BHK,860.0,1.0,43.0,2,5000.0
other,4 Bedroom,4800.0,5.0,629.0,4,13104.166666666666
other,2 BHK,1200.0,2.0,70.0,2,5833.333333333333
other,3 BHK,1700.0,3.0,80.0,3,4705.882352941177
other,2 BHK,1100.0,2.0,60.0,2,5454.545454545455
other,5 Bedroom,6040.0,4.0,170.0,5,2814.569536423841
other,2 BHK,1300.0,2.0,79.0,2,6076.923076923077
other,2 BHK,1311.0,2.0,48.0,2,3661.3272311212813
other,4 BHK,3500.0,4.0,350.0,4,10000.0
other,3 BHK,1400.0,2.0,55.0,3,3928.5714285714284
other,3 BHK,1000.0,2.0,110.0,3,11000.0
other,3 BHK,1942.0,3.0,102.0,3,5252.317198764161
other,2 BHK,1000.0,2.0,53.0,2,5300.0
other,2 BHK,950.0,2.0,45.0,2,4736.8421052631575
other,2 BHK,1022.0,2.0,52.0,2,5088.062622309198
other,4 Bedroom,2000.0,3.0,25.0,4,1250.0
other,2 BHK,990.0,2.0,44.55,2,4500.0
other,3 BHK,2400.0,3.0,260.0,3,10833.333333333334
other,3 BHK,1533.0,3.0,85.0,3,5544.683626875408
other,3 BHK,1475.0,3.0,70.0,3,4745.762711864407
other,2 BHK,1135.0,2.0,55.0,2,4845.814977973569
other,2 BHK,1452.55,2.0,110.0,2,7572.889057175313
other,3 BHK,2357.0,3.0,151.0,3,6406.448875689436
other,2 BHK,1170.0,2.0,105.0,2,8974.358974358975
other,3 BHK,1411.0,3.0,91.72,3,6500.3543586109145
other,2 BHK,1200.0,3.0,44.0,2,3666.6666666666665
other,3 BHK,3095.0,3.0,375.0,3,12116.316639741519
other,2 BHK,1350.0,2.0,67.5,2,5000.0
other,3 Bedroom,1100.0,3.0,78.0,3,7090.909090909091
other,2 BHK,1240.0,2.0,43.79,2,3531.451612903226
other,4 BHK,3600.0,4.0,365.0,4,10138.888888888889
other,2 BHK,1175.0,2.0,48.27,2,4108.085106382979
other,4 Bedroom,4000.0,4.0,170.0,4,4250.0
other,3 BHK,1945.0,3.0,120.0,3,6169.665809768638
other,3 BHK,1465.0,2.0,74.72,3,5100.341296928327
other,3 BHK,1650.0,3.0,165.0,3,10000.0
other,3 Bedroom,1550.0,2.0,150.0,3,9677.41935483871
other,3 BHK,1360.0,2.0,59.27,3,4358.088235294118
other,3 BHK,1150.0,2.0,75.0,3,6521.739130434783
other,3 Bedroom,1200.0,3.0,74.0,3,6166.666666666667
other,3 BHK,1229.0,3.0,86.03,3,7000.0
other,2 BHK,1030.0,2.0,61.0,2,5922.330097087379
other,1 Bedroom,600.0,1.0,32.0,1,5333.333333333333
other,2 BHK,1165.0,2.0,135.0,2,11587.982832618025
other,2 BHK,1107.0,2.0,33.0,2,2981.029810298103
other,3 BHK,1520.0,3.0,80.0,3,5263.1578947368425
other,4 BHK,3000.0,4.0,240.0,4,8000.0
other,2 BHK,1050.0,2.0,38.0,2,3619.0476190476193
other,2 BHK,1315.0,2.0,90.0,2,6844.106463878327
other,2 BHK,1210.0,2.0,72.0,2,5950.413223140496
other,3 BHK,1215.0,3.0,42.2,3,3473.251028806584
other,4 Bedroom,30000.0,4.0,2100.0,4,7000.0
other,3 BHK,1445.0,3.0,64.0,3,4429.065743944637
other,2 BHK,1170.0,2.0,68.0,2,5811.965811965812
other,2 Bedroom,1600.0,2.0,110.0,2,6875.0
